content,reviewCreatedVersion,score,cleaned_content
ini kenapa ya saya mau beli kuota di Axis pulsanya kurang lalu saya cek dana ada 21 Rp saya aktipin tu kuota yg harganya 18 Rp tapi belum masuk masuk juga kuotanya gak masuk lalu uang nya berkurang kenapa ya tolong di perbaiki admin dana mohon maaf,2.113.1,1,ini kenapa ya saya mau beli kuota di axis pulsanya kurang lalu saya cek dana ada 21 rp saya aktipin tu kuota yg harganya 18 rp tapi belum masuk masuk juga kuotanya gak masuk lalu uang nya berkurang kenapa ya tolong di perbaiki admin dana mohon maaf
transaksi gagal tapi saldo kepotong bukti transaksi yg gagal tidak ada payah aplikasi ini ga aman sama sekali,2.110.0,1,transaksi gagal tapi saldo kepotong bukti transaksi yg gagal tidak ada payah aplikasi ini ga aman sama sekali
Gara gara aplikasi ini uang ku otomatis hilang gara gara langganan aplikasi gak jelas 😡,2.115.0,1,gara gara aplikasi ini uang ku otomatis hilang gara gara langganan aplikasi gak jelas
mau ngirim aja pake premium kocak ni apk,2.118.0,1,mau ngirim aja pake premium kocak ni apk
"saya top up dana lewat EDC bank,gak masuk-masuk di akun dana saya. CS nya slow respon. kecewa banget.",2.118.0,1,"saya top up dana lewat edc bank,gak masuk masuk di akun dana saya. cs nya slow respon. kecewa banget."
minn ini kenapa dana gak bisa di pake minnnnn,2.111.0,3,minn ini kenapa dana gak bisa di pake minnnnn
ga ada pitur dana cicil punya sayah mah,2.121.0,1,ga ada pitur dana cicil punya sayah mah
transfer dr jam stgh 3 pagi masih belum masuk jg,2.116.0,1,transfer dr jam stgh 3 pagi masih belum masuk jg
1.aplikasi kikir kuota harus bener-bener dimanja banyak jaringan itupun masih Lag. 2.jika ditransfer melalui bank apapun itu akan tertahan uangnya dikarenakan ada suatu masalah,2.110.0,1,1.aplikasi kikir kuota harus bener bener dimanja banyak jaringan itupun masih lag. 2.jika ditransfer melalui bank apapun itu akan tertahan uangnya dikarenakan ada suatu masalah
gak bisa satset loading terus menerus,2.110.0,1,gak bisa satset loading terus menerus
kenapa dana sudah tidak aman lagi saldo kesedot sama pulsa Telkomsel sama Axis pdhal tidak ada transaksi kecewa sama akun dana,2.113.1,1,kenapa dana sudah tidak aman lagi saldo kesedot sama pulsa telkomsel sama axis pdhal tidak ada transaksi kecewa sama akun dana
butuh bantuan kok gak boleh dichat dan chatnya dimatiin,2.113.1,1,butuh bantuan kok gak boleh dichat dan chatnya dimatiin
ini kenapa sering gak bisa di gunakan utk transaksi?? mulai payah ini,2.110.0,1,ini kenapa sering gak bisa di gunakan utk transaksi?? mulai payah ini
lumayan lah bagus menurut saya,2.119.0,3,lumayan lah bagus menurut saya
kok dana cicil ku gak muncul ya,2.116.0,1,kok dana cicil ku gak muncul ya
kok gak bisa menarik uang,2.119.0,3,kok gak bisa menarik uang
dana eror sudah kepotong tp tidak terkirim dan tidak ada detail aktifitas terkirim,2.118.0,3,dana eror sudah kepotong tp tidak terkirim dan tidak ada detail aktifitas terkirim
saldo saya berkurang karena transaksi yang bukan saya lakukan. Saya rasa dana kurang aman untuk digunakan saat ini,2.115.0,1,saldo saya berkurang karena transaksi yang bukan saya lakukan. saya rasa dana kurang aman untuk digunakan saat ini
Aplikasi Busuk yg pernah saya pakai! TRANSFER 10 RIBU aja pending. Status di sistem aplikasi dalam proses. Tanya ke CS Bot transaksi sukses katanya. Padahal belum masuk di shopeepaynya. Dana busuk kalah sama shopeepay.,2.119.0,1,aplikasi busuk yg pernah saya pakai! transfer 10 ribu aja pending. status di sistem aplikasi dalam proses. tanya ke cs bot transaksi sukses katanya. padahal belum masuk di shopeepaynya. dana busuk kalah sama shopeepay.
"bahaya ini aplikasi, dana tdak sesuai transaksi. uang 600.000 ku lenyap dak ada kejelasan",2.110.0,1,"bahaya ini aplikasi, dana tdak sesuai transaksi. uang 600.000 ku lenyap dak ada kejelasan"
kenapa limit dana cicil saya tidak berlaku pdhl ad limitnya mohon bantuan ny,2.115.0,3,kenapa limit dana cicil saya tidak berlaku pdhl ad limitnya mohon bantuan ny
kenapa sering terjadi gagal bayar pakai qris,2.123.2,3,kenapa sering terjadi gagal bayar pakai qris
"Apk dana makin kesini makin stress , dh sering eror , skalinya mau ngirim pake QR gangguanya lama bnget , sudah gampang banget di bobol orang pula, dh 3kali saldo ku lenyap GK jelas d colong org ,. di perbaiki bukanya bener malah sableng 👎",2.114.1,1,"apk dana makin kesini makin stress , dh sering eror , skalinya mau ngirim pake qr gangguanya lama bnget , sudah gampang banget di bobol orang pula, dh 3kali saldo ku lenyap gk jelas d colong org ,. di perbaiki bukanya bener malah sableng"
"fitur dana cicil tidak bisa pakai terus ,padahal trnsaksi sering ,makin parah makin buruk",2.122.0,2,"fitur dana cicil tidak bisa pakai terus ,padahal trnsaksi sering ,makin parah makin buruk"
"kecewa gw, baru isi dana tiba tiba ada transaksi otomatis anhe",2.115.0,1,"kecewa gw, baru isi dana tiba tiba ada transaksi otomatis anhe"
"Banyakk Scam dan saya kena tipu,,pihak dana nya slow responnn",2.122.0,1,"banyakk scam dan saya kena tipu,,pihak dana nya slow responnn"
Hati-hati pakai dana uang terkuras habis semakin parah dana ini sangat kecewa pakai dana,2.117.1,1,hati hati pakai dana uang terkuras habis semakin parah dana ini sangat kecewa pakai dana
mau gunakan dana cicil sellau gabisa padahal limit ada,2.119.0,3,mau gunakan dana cicil sellau gabisa padahal limit ada
selalu ngga bisa gunakan fitur transaksi,2.123.2,1,selalu ngga bisa gunakan fitur transaksi
"knpa sayang login tidak bisa, padahal saya sudah vervi wajah tapi tetap tidak bisa",2.122.0,1,"knpa sayang login tidak bisa, padahal saya sudah vervi wajah tapi tetap tidak bisa"
sering banget gangguan tapi keamanan nya bintang 1 alias cacat,2.121.0,1,sering banget gangguan tapi keamanan nya bintang 1 alias cacat
dana nggak bisa Qris udah di coba 30 kali juga gaak bisa,2.111.0,1,dana nggak bisa qris udah di coba 30 kali juga gaak bisa
susah x ganti no dana.. no lama sdah tidak aktif lemah x sistem di dana ini.. smua bot.. kalau kehilangan pun susah mnta ganti dsini,2.111.0,1,susah x ganti no dana.. no lama sdah tidak aktif lemah x sistem di dana ini.. smua bot.. kalau kehilangan pun susah mnta ganti dsini
"jadi sering ngebug, stuck di logo doang.. itu kenapa ya? jadi sedikit kecewa sih, udah uninstall lalu kemudian didownload ulang kadang hanya bisa sebentar saja bisa buka apknya, sehari dua hari kemudian stuck dan mentok di logo awal 😣",2.111.0,3,"jadi sering ngebug, stuck di logo doang.. itu kenapa ya? jadi sedikit kecewa sih, udah uninstall lalu kemudian didownload ulang kadang hanya bisa sebentar saja bisa buka apknya, sehari dua hari kemudian stuck dan mentok di logo awal"
sering eror payah apk dana,2.110.0,1,sering eror payah apk dana
"dana ini gimana si, saldo saya hilang lo halooo mohon tanggung jawabnya ini",2.111.0,1,"dana ini gimana si, saldo saya hilang lo halooo mohon tanggung jawabnya ini"
"gangguan mulu, saya mau bertransaksi ini",2.118.0,2,"gangguan mulu, saya mau bertransaksi ini"
sangat buruk pelayanan nya,2.110.0,1,sangat buruk pelayanan nya
jelekkk ga ada konfrmasi tiba tiba lgsung ilg sndiri uang ddlm g worth it,2.118.0,1,jelekkk ga ada konfrmasi tiba tiba lgsung ilg sndiri uang ddlm g worth it
":Aga kecewa Ajh ama Aplikasi Dana Masa Dana Saya Ga Ada Dana cicil Dari Duluuuu,,!",2.123.2,2,"aga kecewa ajh ama aplikasi dana masa dana saya ga ada dana cicil dari duluuuu,,!"
pinjaman dana aktifkan lagi,2.119.0,1,pinjaman dana aktifkan lagi
"hati hati yang mau pake apk ini , pikir2 dulu, kemarin saldo gua hilang 200 ga ada tanggung jawabnya, dan malam ini tgl 23/01/2026 gua beli kuota dari jam 6sore sampai jam 12 malam blm masuk masuk",2.111.0,1,"hati hati yang mau pake apk ini , pikir2 dulu, kemarin saldo gua hilang 200 ga ada tanggung jawabnya, dan malam ini tgl 23 01 2026 gua beli kuota dari jam 6sore sampai jam 12 malam blm masuk masuk"
gw udah top up barusan ga masuk gimana nih na dana,2.110.0,2,gw udah top up barusan ga masuk gimana nih na dana
"saya TF uang dari BRI mobile banking k dana 56.000, di dana aktifitasi tertulis dana sudah masuk k akun dana tapi di jumlh saldo tidak ada tertulis uang 56k nya bagaimana ini dana ?",2.110.0,3,"saya tf uang dari bri mobile banking k dana 56.000, di dana aktifitasi tertulis dana sudah masuk k akun dana tapi di jumlh saldo tidak ada tertulis uang 56k nya bagaimana ini dana ?"
aplikasi jelek masa uang di dalam sering hilang,2.111.0,1,aplikasi jelek masa uang di dalam sering hilang
"sering terjadi eror untuk transaksi, saldo sudah terkuras namun belum terkirim",2.118.0,3,"sering terjadi eror untuk transaksi, saldo sudah terkuras namun belum terkirim"
"sistem terlalu lama maintenance nya, aplikasi kurang profesional untuk sistem pemeliharaan nya, padahal brand besar tapi tidak meningkatkan server nya, mau pindah ke wallet lain aja gak rekom untuk trx besar buang2 waktu aja.",2.118.0,1,"sistem terlalu lama maintenance nya, aplikasi kurang profesional untuk sistem pemeliharaan nya, padahal brand besar tapi tidak meningkatkan server nya, mau pindah ke wallet lain aja gak rekom untuk trx besar buang2 waktu aja."
gangguan dana nya lama amat mau transaksi gak bisa,2.117.1,1,gangguan dana nya lama amat mau transaksi gak bisa
"saya sarankan mulai dari Skrang tinggal apk dana ini karena bahaya. ade saya nyimpan uang di apk dana tiba tiba hilang sebesar 2,4 juta tinggal kan . sebelum anda jadi korban .",2.119.0,1,"saya sarankan mulai dari skrang tinggal apk dana ini karena bahaya. ade saya nyimpan uang di apk dana tiba tiba hilang sebesar 2,4 juta tinggal kan . sebelum anda jadi korban ."
tidak bisa isi ulang pulsa saat tengah malam,2.123.2,1,tidak bisa isi ulang pulsa saat tengah malam
"apalah bayar cepet di bekuin gk di bayar di bekuin juga, eh yg penting mah ya kita ini bayar tepat waktu atau sebelum jatuh tempo",2.112.0,1,"apalah bayar cepet di bekuin gk di bayar di bekuin juga, eh yg penting mah ya kita ini bayar tepat waktu atau sebelum jatuh tempo"
gangguan apa ini dana saldo gak masuk,2.111.0,1,gangguan apa ini dana saldo gak masuk
aplikasi busuk gak muncul dana cicilnya,2.116.0,1,aplikasi busuk gak muncul dana cicilnya
aplikasi sering terhenti dan tidak bisa masuk,2.113.1,3,aplikasi sering terhenti dan tidak bisa masuk
di tempat top up berhasil tapi sampai sekarang saldo ku blm masuk,2.118.0,1,di tempat top up berhasil tapi sampai sekarang saldo ku blm masuk
"Gak bisa di downlod,payah",2.115.0,1,"gak bisa di downlod,payah"
kok ngak ada dana cicilnya,2.120.1,1,kok ngak ada dana cicilnya
nomor hp hilang bisa masuk akun dana gak,2.119.0,2,nomor hp hilang bisa masuk akun dana gak
aplikasih ini sangatlah amanah👍,2.123.2,3,aplikasih ini sangatlah amanah
knp dia saat saya masuk akun dana kembali sendiri,2.119.0,1,knp dia saat saya masuk akun dana kembali sendiri
"pertama kali nyesel menggunakan aplikasi dana karena ketipu pas mengajukan pengaduan tidak menghasilkan apa apa, kecewa si kasian yang kena tipu selain aku tapi dari pihak dana nya malah tidak bisa membantu, padahal kalo langsung melapor ngasih bukti seharusnya bisa melacak yang nipu dan bisa membekukan rekening tapi ini tidak, sayang sekali uang aku jadinya ilang deh sedih campur aduk jadi trauma.",2.111.0,1,"pertama kali nyesel menggunakan aplikasi dana karena ketipu pas mengajukan pengaduan tidak menghasilkan apa apa, kecewa si kasian yang kena tipu selain aku tapi dari pihak dana nya malah tidak bisa membantu, padahal kalo langsung melapor ngasih bukti seharusnya bisa melacak yang nipu dan bisa membekukan rekening tapi ini tidak, sayang sekali uang aku jadinya ilang deh sedih campur aduk jadi trauma."
kenapa qris dana bisnis saya belum jadi sudah nunggu 2minggu pun belum jadi juga kecewa,2.118.0,3,kenapa qris dana bisnis saya belum jadi sudah nunggu 2minggu pun belum jadi juga kecewa
knp gak bisa masuk kata nya mogok gtu apk nya,2.119.0,2,knp gak bisa masuk kata nya mogok gtu apk nya
mengapa saya td dapat transaksi dg ini di akun id gm selalu menolak dg alasan kami td megijikan nya. di karenakan batas pajak.,2.119.0,1,mengapa saya td dapat transaksi dg ini di akun id gm selalu menolak dg alasan kami td megijikan nya. di karenakan batas pajak.
top up uang d dana gk masuk,2.110.0,1,top up uang d dana gk masuk
aplikasi aneh uang saya hilang disini,2.118.0,1,aplikasi aneh uang saya hilang disini
mau tutup akun susah berbelit belit mending pake gopay,2.117.1,1,mau tutup akun susah berbelit belit mending pake gopay
dana dapat di internet susah babi,2.113.1,1,dana dapat di internet susah babi
kak dana saya kenapa belum ada dana cicil padahal saya sudah menggunakan dana ini selama 3tahun knp pesan saya tidak ada yang balas mana dana cicil nya,2.121.0,2,kak dana saya kenapa belum ada dana cicil padahal saya sudah menggunakan dana ini selama 3tahun knp pesan saya tidak ada yang balas mana dana cicil nya
kami pernah topup dari SEABANK ke DANA notifnya udah masuk tp begitu di cek tidak ada saldonya,2.112.0,1,kami pernah topup dari seabank ke dana notifnya udah masuk tp begitu di cek tidak ada saldonya
"Assalamu'alaikum pihak dana. saya mau bertanya, kenapa dana cicil saya tidak bisa digunakan? padahal saya sudah membayar tagihan dari September 2025 tolong dari pihak dana nya respon",2.111.0,2,"assalamu alaikum pihak dana. saya mau bertanya, kenapa dana cicil saya tidak bisa digunakan? padahal saya sudah membayar tagihan dari september 2025 tolong dari pihak dana nya respon"
engga tau kenapa akhir² ini sering bngt eror 😪 mau ngmbil duit pun susah,2.110.0,3,engga tau kenapa akhir ini sering bngt eror mau ngmbil duit pun susah
tiba2 minta otp.padahal aman2 aja.ada indikasi mengendapkan uang pengguna atau membatasi transaksi agar saldo mengendap.,2.121.0,1,tiba2 minta otp.padahal aman2 aja.ada indikasi mengendapkan uang pengguna atau membatasi transaksi agar saldo mengendap.
ka minta tolong pengen d bantu login,2.119.0,1,ka minta tolong pengen d bantu login
Saldo dana hilang tanpa sepengetahuan,2.120.1,1,saldo dana hilang tanpa sepengetahuan
"Tolong dong adain fitur auto buy untuk eMAS dan reksa dana, agak kewalahan kalau harus beli tiap hari, kalo ada auto buy kan enak",2.119.0,3,"tolong dong adain fitur auto buy untuk emas dan reksa dana, agak kewalahan kalau harus beli tiap hari, kalo ada auto buy kan enak"
merubah nomer dan upgrade Sangat ribet,2.116.0,1,merubah nomer dan upgrade sangat ribet
"kalau bikin program Hadiah jangan bohong dong.. udah ngumpulin poin banyak tapi gak bisa dituker alasan stok habis.. Penipuan Publik ini namanya, hapus aja program kalian.. buat kalian jangan di upgrade ke premium Reward, dari pada nyesel nanti !",2.116.0,1,"kalau bikin program hadiah jangan bohong dong.. udah ngumpulin poin banyak tapi gak bisa dituker alasan stok habis.. penipuan publik ini namanya, hapus aja program kalian.. buat kalian jangan di upgrade ke premium reward, dari pada nyesel nanti !"
"ga pernah sekecewa ini sama pelayanan dana tiba"" saldo aku ilang 720 rb kesedot akun apple sedangkan semua sambungan sudah aku putus sejak sudah g pke apple hanya jeda 2 menit langsung ke tarik dr uang masuk,sudah hubungin call center tp tidak membantu sama sekali,kecewa pokoknya setidaknya sebagai pihak kedua harusnya bisa membantu tp ini malah hanya mengarahkan ke apple padahal sudah di jelaskan bahwa dia apple pun sudah tidak bisa log in.",2.115.0,1,"ga pernah sekecewa ini sama pelayanan dana tiba saldo aku ilang 720 rb kesedot akun apple sedangkan semua sambungan sudah aku putus sejak sudah g pke apple hanya jeda 2 menit langsung ke tarik dr uang masuk,sudah hubungin call center tp tidak membantu sama sekali,kecewa pokoknya setidaknya sebagai pihak kedua harusnya bisa membantu tp ini malah hanya mengarahkan ke apple padahal sudah di jelaskan bahwa dia apple pun sudah tidak bisa log in."
"dana pepek verifikasi ribet bnget kaya bank besar aja,udah tau itu muka gua muncul di verifikasi malah pake verifikasi wa juga pepek emng dana",2.111.0,1,"dana pepek verifikasi ribet bnget kaya bank besar aja,udah tau itu muka gua muncul di verifikasi malah pake verifikasi wa juga pepek emng dana"
adminnya lambat merespon saya padahal saya ingin mengajukan dana cicil yang belum keluar di akun saya,2.116.0,1,adminnya lambat merespon saya padahal saya ingin mengajukan dana cicil yang belum keluar di akun saya
ini ngirim ke counter pengiriman aktivitas belum muncul dan orang nya tidak percaya saya sudah mengirim sebesar saldo 350rb. tolong DANA JANGAN ERROR MULU MSIH BGUS APK GOPAY DAN OVO KALO SEPERTI INI,2.118.0,1,ini ngirim ke counter pengiriman aktivitas belum muncul dan orang nya tidak percaya saya sudah mengirim sebesar saldo 350rb. tolong dana jangan error mulu msih bgus apk gopay dan ovo kalo seperti ini
"apa apllikasi dana sekarang sedang gangguan atau gi mana, stiap login keluar sendiri,",2.116.0,1,"apa apllikasi dana sekarang sedang gangguan atau gi mana, stiap login keluar sendiri,"
percuma limit dana cicil 400000 tapi ngak bisa di guna kan,2.122.0,1,percuma limit dana cicil 400000 tapi ngak bisa di guna kan
kenapa temanku transfer uang ke dana saya tidak masuk uangnya yah padahal transaksi berhasil tapi uangnya tjdak masuk ke saya gimana koo bisaaaaa😭😭,2.122.0,2,kenapa temanku transfer uang ke dana saya tidak masuk uangnya yah padahal transaksi berhasil tapi uangnya tjdak masuk ke saya gimana koo bisaaaaa
dana cicil gak bisa di pakai,2.119.0,1,dana cicil gak bisa di pakai
"tolong pihak dana ,kalau gagal kirim uang karna jaringn tpi saldo berkurng tetap ke kirim tolong di perbaiki",2.123.1,1,"tolong pihak dana ,kalau gagal kirim uang karna jaringn tpi saldo berkurng tetap ke kirim tolong di perbaiki"
"beberapa kali verifikasi wajah selalu gagal, ada masukan?",2.119.0,2,"beberapa kali verifikasi wajah selalu gagal, ada masukan?"
habis tf bukti transferan gak ada aplikasi anehh bkin kecewa,2.110.0,1,habis tf bukti transferan gak ada aplikasi anehh bkin kecewa
wee banyak upgrade nya kirim aja ribet,2.119.0,1,wee banyak upgrade nya kirim aja ribet
"kenapa mau masuk akun gagal verifikasi wajah, tolong solusi nya.",2.111.0,2,"kenapa mau masuk akun gagal verifikasi wajah, tolong solusi nya."
disuruh isi data diri mulu padahal udh isi disuruh isi lagi aneh,2.119.0,2,disuruh isi data diri mulu padahal udh isi disuruh isi lagi aneh
sayang ya saya tidak ada dana cicil,2.119.0,3,sayang ya saya tidak ada dana cicil
lama banget update nya padahal udan isi saldo sudah memenuhi syarat dan ketentuan salah mau cepat kirim uwang malah lama banget update nya,2.119.0,2,lama banget update nya padahal udan isi saldo sudah memenuhi syarat dan ketentuan salah mau cepat kirim uwang malah lama banget update nya
"sampe sekarang fitur dana cicil beum muncul, padahal udah premium dan selalu bertransaksi pake dana",2.116.0,1,"sampe sekarang fitur dana cicil beum muncul, padahal udah premium dan selalu bertransaksi pake dana"
"ga bisa di buka, ngebug.",2.116.0,1,"ga bisa di buka, ngebug."
"Hapus akun prosesnya lama, mau mindahin saldo juga dri nomer lain kudu premium dulu. ribet, uang stuck pdhal dh di topup. bad deh",2.119.0,1,"hapus akun prosesnya lama, mau mindahin saldo juga dri nomer lain kudu premium dulu. ribet, uang stuck pdhal dh di topup. bad deh"
"Pernah menginstal dana, lalu lama tidak dipakai akhirnya uninstal. Sekarang setelah instal lagi tapi tidak bisa login, stuck di nomor minta klik ""lanjut"" terus, tapi gak masuk2.. Di update jg sudah, tetep gak mau login.. Maaf saya unins lg aja..",2.117.1,1,"pernah menginstal dana, lalu lama tidak dipakai akhirnya uninstal. sekarang setelah instal lagi tapi tidak bisa login, stuck di nomor minta klik lanjut terus, tapi gak masuk2.. di update jg sudah, tetep gak mau login.. maaf saya unins lg aja.."
saya baru download Dana terus login bilang verifikasi tentang wajah anda tidak cocok,2.119.0,1,saya baru download dana terus login bilang verifikasi tentang wajah anda tidak cocok
tolong dana tidak bisa di buka,2.111.0,2,tolong dana tidak bisa di buka
"gajelas jirr, udah tau nomor gw hangus, kukuh harus ferivikasi ke nomor yg hangus. padahal udah masukin Email, PIN, sama ferivikasi wajah, masi aja kaga boleh masuk. Ya kali mau masuk dana aja, gw harus beli kartu dulu, registrasi kartu dll.",2.112.0,3,"gajelas jirr, udah tau nomor gw hangus, kukuh harus ferivikasi ke nomor yg hangus. padahal udah masukin email, pin, sama ferivikasi wajah, masi aja kaga boleh masuk. ya kali mau masuk dana aja, gw harus beli kartu dulu, registrasi kartu dll."
"Buka DANA pake emulator gak bisa2 kepental terus, semoga ada untuk PC client jadi yg main dirumah / PC bisa enak buat top up game/lainya gk ribet buka2 HP lagii",2.111.0,1,"buka dana pake emulator gak bisa2 kepental terus, semoga ada untuk pc client jadi yg main dirumah pc bisa enak buat top up game lainya gk ribet buka2 hp lagii"
"dana sekarang kurang aman saldo saya pernah di ambil 3jt sama afk gak jelas padahal gak pernah transaksi apapun saldo tiba2 hilang udah pengaduan ke help dana,gak jelas mana duit gajian sampe nangis semaleman karna kepikiran🥲 udah ganti pin + Emai tetep aja kejadian lagi saldo tiba2 ilang gak jelas transaksi gak dikenal aneh🥴",2.119.0,2,"dana sekarang kurang aman saldo saya pernah di ambil 3jt sama afk gak jelas padahal gak pernah transaksi apapun saldo tiba2 hilang udah pengaduan ke help dana,gak jelas mana duit gajian sampe nangis semaleman karna kepikiran udah ganti pin emai tetep aja kejadian lagi saldo tiba2 ilang gak jelas transaksi gak dikenal aneh"
aplikasi apa ini banyak Nge bug nya 👎👎👎👎,2.118.0,1,aplikasi apa ini banyak nge bug nya
setiap hari transaksi bahkan limit 40jt tp dana cicil nya gk keluar. aneh,2.119.0,1,setiap hari transaksi bahkan limit 40jt tp dana cicil nya gk keluar. aneh
"apk gjls udh lebih seminggu gini trus padahal mah sinyal aman2 aja , masak ada tulisan jaringan bermasalah , silahkan coba beberapa saat lagi trus aplikasi tololl bikin emosi saldo gue nyantol ,mau di pake malah gabisa",2.115.0,1,"apk gjls udh lebih seminggu gini trus padahal mah sinyal aman2 aja , masak ada tulisan jaringan bermasalah , silahkan coba beberapa saat lagi trus aplikasi tololl bikin emosi saldo gue nyantol ,mau di pake malah gabisa"
"kok gak bisa bayar top up pan ku,game blockman go?,pas mau bayar gak bisa padahal udah masuk ke dana,malah GK muncul tombol bayar nya,kenapa ya?",2.123.1,1,"kok gak bisa bayar top up pan ku,game blockman go?,pas mau bayar gak bisa padahal udah masuk ke dana,malah gk muncul tombol bayar nya,kenapa ya?"
"kurangin ya bintang nya min ,ini kenapa si hari ini dana error. saya mau transfer malah gabisa ,udah diotak Atik sampe diuninstal lagi lalu dowloand lagi tetep gabisa ,tolong banget ini mah kalau error diperbaiki min ,ini saya urgent banget buat transfer jualan Ya Allah.",2.111.0,2,"kurangin ya bintang nya min ,ini kenapa si hari ini dana error. saya mau transfer malah gabisa ,udah diotak atik sampe diuninstal lagi lalu dowloand lagi tetep gabisa ,tolong banget ini mah kalau error diperbaiki min ,ini saya urgent banget buat transfer jualan ya allah."
bantu muncul kan fitur dana cicil,2.111.0,1,bantu muncul kan fitur dana cicil
gi mna ni dana mau narik duit TPI proses nya lama udh hampir seminggu uang ku di tahan dana GK juga ada tanggapan,2.110.0,1,gi mna ni dana mau narik duit tpi proses nya lama udh hampir seminggu uang ku di tahan dana gk juga ada tanggapan
tolong perbaiki koneksi saya hilang padahal jaringan bagus,2.112.0,1,tolong perbaiki koneksi saya hilang padahal jaringan bagus
kebanyakan bug nih dana akhir akhir ini ngirim uang aja susah,2.119.0,1,kebanyakan bug nih dana akhir akhir ini ngirim uang aja susah
kaga masuk coin tiktok KA kaya gimana ya??,2.110.0,1,kaga masuk coin tiktok ka kaya gimana ya??
masih saja tidak bisa gunakan aplikasi pake data seluler harus pake wifi mulu kenapa sih,2.121.0,2,masih saja tidak bisa gunakan aplikasi pake data seluler harus pake wifi mulu kenapa sih
"TOLONG DIPERBAIKI DONG, MASA DARI TADI SORE GAK BISA NGIRIM KEMANA-MANA. INI GIMANA SI!??",2.110.0,1,"tolong diperbaiki dong, masa dari tadi sore gak bisa ngirim kemana mana. ini gimana si!??"
dana cicil saya gak muncul padahal gk pernah ah pinjol,2.119.0,2,dana cicil saya gak muncul padahal gk pernah ah pinjol
"aplikasi cukup membantu Tapi Lama Lama Buruk sekali aplikasi tiba"" terhenti Sinyal padahal sangat Lancar aplikasinya g bisa dibuka & Saldo dana masi ada Hmm gilaa",2.111.0,3,aplikasi cukup membantu tapi lama lama buruk sekali aplikasi tiba terhenti sinyal padahal sangat lancar aplikasinya g bisa dibuka saldo dana masi ada hmm gilaa
"jujurly, saling lempar tanggung jawab ini ai dengan CSnya",2.119.0,1,"jujurly, saling lempar tanggung jawab ini ai dengan csnya"
gjls bgt aku mau upgrade premium udh bener semua dan nunggu lama eh malah dibilang buka punya ku padahal info nya udh bener,2.122.0,1,gjls bgt aku mau upgrade premium udh bener semua dan nunggu lama eh malah dibilang buka punya ku padahal info nya udh bener
lama lama apk DANA sangat jelek... baru 23 hari harus update,2.115.0,1,lama lama apk dana sangat jelek... baru 23 hari harus update
Kenapa saya tidak bisa masuk ke apk dana,2.122.0,1,kenapa saya tidak bisa masuk ke apk dana
"ini app DANA mau dipake apa gak sih ? dri kmrin gak bisa2 top up saldo nya, keterangannya ""nmor salah"" sudah dicek ribuan kali klo nmor ku ga salah, sampe di update, di hpus trus di instal ulang, tetep GAK BISA! mau nya apa sih ? coba aja slah satu app nontonku ga mesti bayar lwt sini, sdh aku hapus dri dlu ni app, bkin emosi !",2.111.0,2,"ini app dana mau dipake apa gak sih ? dri kmrin gak bisa2 top up saldo nya, keterangannya nmor salah sudah dicek ribuan kali klo nmor ku ga salah, sampe di update, di hpus trus di instal ulang, tetep gak bisa! mau nya apa sih ? coba aja slah satu app nontonku ga mesti bayar lwt sini, sdh aku hapus dri dlu ni app, bkin emosi !"
dana maki eror baru mau dptar masukan nomor pas d udh d masukan nomor malah kembli lagi2 tutup aplikasi kenpa si dana makin kesini makin gjlelas,2.116.0,2,dana maki eror baru mau dptar masukan nomor pas d udh d masukan nomor malah kembli lagi2 tutup aplikasi kenpa si dana makin kesini makin gjlelas
belum bisa kirim saldo melalui nomor dana,2.119.0,3,belum bisa kirim saldo melalui nomor dana
"kak uang di dana saya kok GK nambah"" ya . aplikasinya tuh gmn ya kak . tolong di bntu ya 🙏🏻",2.111.0,1,kak uang di dana saya kok gk nambah ya . aplikasinya tuh gmn ya kak . tolong di bntu ya
buat apa ada dana cicil dan limit kalo slalu ga bisa di gunakan.aneh..padahal saya bayar lunas.mengecewakan,2.121.0,1,buat apa ada dana cicil dan limit kalo slalu ga bisa di gunakan.aneh..padahal saya bayar lunas.mengecewakan
"akun saya kenapa gak bisa di buka, ada tulisan root",2.113.1,1,"akun saya kenapa gak bisa di buka, ada tulisan root"
tidak ada fitur untuk menganti ktp yang terkait di akun dana atau membatalkan akun dana premium,2.110.0,1,tidak ada fitur untuk menganti ktp yang terkait di akun dana atau membatalkan akun dana premium
"kenapa saldo bisnis gak bisa ditarik, diana gak membantu sama sekali permasalahan saya",2.119.0,1,"kenapa saldo bisnis gak bisa ditarik, diana gak membantu sama sekali permasalahan saya"
"hadeh hadeh bikin laporan disuru nunggu 3 hari, udah 3hari malah gada balasan aneh aneh uninstal aja ni apk gaje",2.115.0,1,"hadeh hadeh bikin laporan disuru nunggu 3 hari, udah 3hari malah gada balasan aneh aneh uninstal aja ni apk gaje"
kenapa sih aplikasi dana selalu eror. sudah jelas akun udh masuk tidak bisa di buka. dan akunya tiba tiba eror. perbaiki dong.,2.111.0,1,kenapa sih aplikasi dana selalu eror. sudah jelas akun udh masuk tidak bisa di buka. dan akunya tiba tiba eror. perbaiki dong.
kenapa masih ga bisa masuk padahal butuh saldo nya doang buat bayar sekolah tolong dong apk nya bisa bntu masuk ga,2.119.0,1,kenapa masih ga bisa masuk padahal butuh saldo nya doang buat bayar sekolah tolong dong apk nya bisa bntu masuk ga
