content,reviewCreatedVersion,score,cleaned_content
sangat bagus..mudah dan pintar,2.119.0,5,sangat bagus..mudah dan pintar
sementara ini lancar jaya,2.120.1,5,sementara ini lancar jaya
aplikasi ini paling bagus.. 👍,2.119.0,5,aplikasi ini paling bagus..
kenapa dana ini suka mencopot sendiri,2.120.1,1,kenapa dana ini suka mencopot sendiri
"sangat membantu dalam bertransaksi, dan sangat mudah untuk digunakan.",2.119.0,5,"sangat membantu dalam bertransaksi, dan sangat mudah untuk digunakan."
"payah, susah banget buat transfer.padahal sudah premium",2.120.1,1,"payah, susah banget buat transfer.padahal sudah premium"
wah aplikasi ini sangat bagus dan sangat membantu TF dulu dong 100,2.119.0,5,wah aplikasi ini sangat bagus dan sangat membantu tf dulu dong 100
bagus jir bagi 100k dong,2.119.0,5,bagus jir bagi 100k dong
saya mau mencetak qris udah di tunggu 7 hari lebih belum tercetak juga qris nya,2.120.1,2,saya mau mencetak qris udah di tunggu 7 hari lebih belum tercetak juga qris nya
"sangat puas, di kembangkan lagi min👍",2.120.1,5,"sangat puas, di kembangkan lagi min"
Dana sangat diperlukan untuk berbagai transaksi,2.120.1,1,dana sangat diperlukan untuk berbagai transaksi
dengan dana semua dimudahkan,2.119.0,5,dengan dana semua dimudahkan
awalnya mls pakai aplikasi ini tapi dana menjawab semua kebutuhan saya dgn mudah dan hemat terimakasih dana semoga lbh baik kedepannya dan visioner tentunya jaya selalu dana 🙏👍,2.119.0,5,awalnya mls pakai aplikasi ini tapi dana menjawab semua kebutuhan saya dgn mudah dan hemat terimakasih dana semoga lbh baik kedepannya dan visioner tentunya jaya selalu dana
saya kasih bintang empat karena kalo saya mau beli atau bayar itu nggak bisa kayak ada peringatan nya gitu jadi saya kalo mau bayar repot dong,2.120.1,4,saya kasih bintang empat karena kalo saya mau beli atau bayar itu nggak bisa kayak ada peringatan nya gitu jadi saya kalo mau bayar repot dong
di hp lambat amat ni aps,2.119.0,4,di hp lambat amat ni aps
sayang tagihan dh lunas tapi masih ada pemberitahuan keterlambatan,2.120.1,3,sayang tagihan dh lunas tapi masih ada pemberitahuan keterlambatan
jadi ada pembaharuan diri tapi gak bisa dibuka,2.120.1,5,jadi ada pembaharuan diri tapi gak bisa dibuka
"Berhenti saya pake dana, Saya ada keluhan ga pernah selesai sampai sekarang, Perbaikin lah woy jangan ngecewain pengguna, mana ada uang di dana nya",2.120.1,1,"berhenti saya pake dana, saya ada keluhan ga pernah selesai sampai sekarang, perbaikin lah woy jangan ngecewain pengguna, mana ada uang di dana nya"
kok dana ku gk bisa daftar,2.120.1,3,kok dana ku gk bisa daftar
saya tidak melakukan transaksi tapi uang hilang,2.119.0,1,saya tidak melakukan transaksi tapi uang hilang
sering masuk pencuri dana,2.119.0,1,sering masuk pencuri dana
saya kasik bintang 2 karena saya sudah lama main dana tapi ngak muncul dana cicil nya sedangkan kawan saya baru daftar sudah bisa,2.120.1,2,saya kasik bintang 2 karena saya sudah lama main dana tapi ngak muncul dana cicil nya sedangkan kawan saya baru daftar sudah bisa
qris dana sekarang ga bisa di pake...udah ga bener,2.120.1,1,qris dana sekarang ga bisa di pake...udah ga bener
tolong dong ada in dana cicil di akun dana saya,2.120.1,5,tolong dong ada in dana cicil di akun dana saya
"sangat membantu sejauh ini,semoga tetep normal dan aman sampai kedepannya.",2.119.0,5,"sangat membantu sejauh ini,semoga tetep normal dan aman sampai kedepannya."
mohon tingkat kan lg mantap,2.120.1,5,mohon tingkat kan lg mantap
jaringan bagus tapi loading ga bisa masuk,2.120.1,1,jaringan bagus tapi loading ga bisa masuk
kok setiap transaksi tetap ada bayaran nya,2.120.1,3,kok setiap transaksi tetap ada bayaran nya
oke ini sngat membantu bnyak orang,2.120.1,5,oke ini sngat membantu bnyak orang
playanan di dana buruk,2.120.1,1,playanan di dana buruk
Terima kasih sahabat ku w,2.120.1,5,terima kasih sahabat ku w
aplikasi tolol uang saya hilang sudah 2 kali banyak pendingnya yg pertama 100k yg hari ini 50k gaada masuk sampai sekarang gausah pakai dana pakai yg lain aja,2.120.1,1,aplikasi tolol uang saya hilang sudah 2 kali banyak pendingnya yg pertama 100k yg hari ini 50k gaada masuk sampai sekarang gausah pakai dana pakai yg lain aja
mantap gimana cara mendapatkan dana instan,2.120.1,5,mantap gimana cara mendapatkan dana instan
kenapa akun aku gak bisa masuk mohon penjelasan,2.120.1,5,kenapa akun aku gak bisa masuk mohon penjelasan
aplikasi yang memberikan manfaat positif,2.120.1,5,aplikasi yang memberikan manfaat positif
bagaimana caranya login ke akun dana tp nomornya sudah hilang ? soalnya ada saldo di dalamnya,2.120.1,5,bagaimana caranya login ke akun dana tp nomornya sudah hilang ? soalnya ada saldo di dalamnya
alhamdulillah dana mempermudah transaksi pembayaran tp tolong di tingkatkan lg privasi nya 🙏🙏,2.119.0,5,alhamdulillah dana mempermudah transaksi pembayaran tp tolong di tingkatkan lg privasi nya
membantu bgt tu bayar ini itu,2.120.1,5,membantu bgt tu bayar ini itu
"kenyamanan customer harus prioritas,dan cs harus manusia biasa bukan robot yg dikerjakan",2.120.1,5,"kenyamanan customer harus prioritas,dan cs harus manusia biasa bukan robot yg dikerjakan"
padahal niat saya mau tak jadikan dompet harian . di TOPUP bisa buat kirim tidak bisa tiap hari sudah laporan ke customer service. saya mau tarik semua aja & mau pindah ke app sebelah,2.120.1,1,padahal niat saya mau tak jadikan dompet harian . di topup bisa buat kirim tidak bisa tiap hari sudah laporan ke customer service. saya mau tarik semua aja mau pindah ke app sebelah
bisa tambah event hadiah,2.120.1,5,bisa tambah event hadiah
ok cocok buat pemakaian sehari2,2.120.1,5,ok cocok buat pemakaian sehari2
bangsatt..kalo mau narik duit konfirmasi dulu lahh. 360ribu tokai duit gue raib,2.120.1,1,bangsatt..kalo mau narik duit konfirmasi dulu lahh. 360ribu tokai duit gue raib
aneh temen² yg lain ada fitur dana cicil sedangkan saya udh lama pake dana transaksi per bulan 4jt Tpi tetep ga muncul fitur dana cicil kocak,2.119.0,1,aneh temen yg lain ada fitur dana cicil sedangkan saya udh lama pake dana transaksi per bulan 4jt tpi tetep ga muncul fitur dana cicil kocak
sangat membantu dalam bertransaksi.,2.120.1,5,sangat membantu dalam bertransaksi.
"bertahun-tahun pakai aplikasi ini,cuma buat transaksi doang... gak ada item dana cicil,sama dana pinjam... gak ngebantu KLO lagi butuh...",2.121.0,2,"bertahun tahun pakai aplikasi ini,cuma buat transaksi doang... gak ada item dana cicil,sama dana pinjam... gak ngebantu klo lagi butuh..."
Yaman sekali menggunakan aplikasi dana ini,2.119.0,5,yaman sekali menggunakan aplikasi dana ini
lumayan bagus.tapi kadang ada potongan,2.120.1,5,lumayan bagus.tapi kadang ada potongan
gimana caranya mengaktifkan peylater,2.120.1,5,gimana caranya mengaktifkan peylater
transaksi digital yang sangat spektakuler,2.120.1,5,transaksi digital yang sangat spektakuler
bagus minus belum bisa Dana cicil,2.120.1,5,bagus minus belum bisa dana cicil
"kan disuruh update ke dana premium, nah udah diikutin tuh ehh ujung'nya malah terulang dan udah beberapa kali jadi kalau mau membayar gak bisa🫪",2.120.1,1,"kan disuruh update ke dana premium, nah udah diikutin tuh ehh ujung nya malah terulang dan udah beberapa kali jadi kalau mau membayar gak bisa"
semoga dpt dana cicil,2.120.1,5,semoga dpt dana cicil
sangat membantu untuk transaksi apapun 👍🏻👍🏻👍🏻👍🏻,2.119.0,5,sangat membantu untuk transaksi apapun
"sangat membantu, trimakasih dana.",2.119.0,5,"sangat membantu, trimakasih dana."
kenapa dana cicilan saya tidak muncul,2.119.0,5,kenapa dana cicilan saya tidak muncul
tolong muculkan dana cicil,2.120.1,5,tolong muculkan dana cicil
Aplikasi Dana sangat mendukung dibidang pengelolaan uang di masyarakat,2.119.0,5,aplikasi dana sangat mendukung dibidang pengelolaan uang di masyarakat
"sangat membantu untuk kebutuhan transaksi sehari"" lebih mudah dan simple",2.120.1,5,sangat membantu untuk kebutuhan transaksi sehari lebih mudah dan simple
setiap cek aktipasi ga ada,2.119.0,1,setiap cek aktipasi ga ada
gajelas tb tb bayar sndiri,2.121.0,1,gajelas tb tb bayar sndiri
ini mohon bug atau apa saya daftar tapi selesai masukin nomor wa langsung di suruh otp tapi belum di suruh buat otp nya aneh banget,2.120.1,1,ini mohon bug atau apa saya daftar tapi selesai masukin nomor wa langsung di suruh otp tapi belum di suruh buat otp nya aneh banget
ngak tau setiap saya simpan saldo saya di dana tiba tiba hilang... saya jg bingung mau complain terkait masalah ini... semalam saya isi saldo dana saya skarang sisa nol rupiah... mudah di retas... mohon tolong admin dan penanggung jawab dana bantu solusi... tolong cantumkan nomor kontak darurat atau kontak pelayanan nya...,2.119.0,1,ngak tau setiap saya simpan saldo saya di dana tiba tiba hilang... saya jg bingung mau complain terkait masalah ini... semalam saya isi saldo dana saya skarang sisa nol rupiah... mudah di retas... mohon tolong admin dan penanggung jawab dana bantu solusi... tolong cantumkan nomor kontak darurat atau kontak pelayanan nya...
aplikasi yg sangat membantu untuk TF dan terima uang,2.120.1,5,aplikasi yg sangat membantu untuk tf dan terima uang
bagus nanti saya tambah lagi bintangnya,2.119.0,3,bagus nanti saya tambah lagi bintangnya
cara aktifin dana cicil,2.120.1,4,cara aktifin dana cicil
saldo saya tiba tiba hilang dan dari pihak dana tolong dong kembalikan saldo saya,2.120.1,5,saldo saya tiba tiba hilang dan dari pihak dana tolong dong kembalikan saldo saya
tlong d bantu masak akun sendri verivikasi wajah slalu gagal tolong d bantu admin biar Bs login,2.119.0,4,tlong d bantu masak akun sendri verivikasi wajah slalu gagal tolong d bantu admin biar bs login
sangat bermanfaat dana membantu dengan mudah dalam transaksi,2.120.1,5,sangat bermanfaat dana membantu dengan mudah dalam transaksi
"aplikasi jelek gk aman nyimpen duit disini,suka hilang trus tidak bertanggung jawab jika customer nya kehilangan uang d disni",2.120.1,1,"aplikasi jelek gk aman nyimpen duit disini,suka hilang trus tidak bertanggung jawab jika customer nya kehilangan uang d disni"
beri 4 bntang dulu nanti kalau cococ tmbh 1 btang lgi,2.120.1,4,beri 4 bntang dulu nanti kalau cococ tmbh 1 btang lgi
aplikasi yg sangat membantu sekali,2.120.1,5,aplikasi yg sangat membantu sekali
tidak ada biaya admin gratis transfer ke,2.120.1,5,tidak ada biaya admin gratis transfer ke
sayah memakai dana lebih dari 3 tahun tapi kenapa fitur dana cicil nya tidak ada tolong kerja samanya,2.120.1,3,sayah memakai dana lebih dari 3 tahun tapi kenapa fitur dana cicil nya tidak ada tolong kerja samanya
sukaa bngtt N membantu Skali,2.120.1,5,sukaa bngtt n membantu skali
kenpa hp sy smsung j2prime tdk bs buka dana,2.120.1,2,kenpa hp sy smsung j2prime tdk bs buka dana
"limit dana cicil tetap tidak bisa di gunakan, padahal tidak ada tagihan",2.121.0,2,"limit dana cicil tetap tidak bisa di gunakan, padahal tidak ada tagihan"
saya ingin mengakses fitur dana cicil,2.120.1,5,saya ingin mengakses fitur dana cicil
"jangan pakai dana deh tiba2 duit kepotong tanpa persetujuan sendiri, namanya penipuan main ambil potong duit org aja yang belum pernh makai jangan mau makai deh, yang udh pakai mending ngk ush di pakai",2.120.1,1,"jangan pakai dana deh tiba2 duit kepotong tanpa persetujuan sendiri, namanya penipuan main ambil potong duit org aja yang belum pernh makai jangan mau makai deh, yang udh pakai mending ngk ush di pakai"
transaksi selalu gagal giliran proteksinya tetap di potong,2.120.1,1,transaksi selalu gagal giliran proteksinya tetap di potong
bagus tapi kali kali kirim buat ft cs,2.120.1,5,bagus tapi kali kali kirim buat ft cs
tolong perbaiki fitur dana cicil saya tidak muncul²,2.120.1,5,tolong perbaiki fitur dana cicil saya tidak muncul
error mlu pas ingin bertransaksi.,2.120.1,1,error mlu pas ingin bertransaksi.
"kasih fitur blokir untuk seseorang yang mencoba memasuki akun min, soalnya udah setiap jam akun saya ada yang mau masuk",2.120.1,1,"kasih fitur blokir untuk seseorang yang mencoba memasuki akun min, soalnya udah setiap jam akun saya ada yang mau masuk"
force close terus setelah update terakhir :(,2.120.1,1,force close terus setelah update terakhir
"aplikasi paling buruk yg pernah ada,, transaksi selalu terjadi tanpa pengetahuan pemilik,, terutama selalu terjadi di youtube setiap ngisi ulang dana banyak selalu saja di potong 61rb,, paling tidak lewati dulu lah dari verifikasi dari hak pemilik,,",2.119.0,1,"aplikasi paling buruk yg pernah ada,, transaksi selalu terjadi tanpa pengetahuan pemilik,, terutama selalu terjadi di youtube setiap ngisi ulang dana banyak selalu saja di potong 61rb,, paling tidak lewati dulu lah dari verifikasi dari hak pemilik,,"
"aku gatau mengapa dengan aplikasi dana ini. saat aku punya dana 100k, besok nya tiba-tiba terdapat transaksi yang tidak pernah aku setujui. tolong aku sangat kecewa mengapa hal ini bisa terjadi",2.120.1,1,"aku gatau mengapa dengan aplikasi dana ini. saat aku punya dana 100k, besok nya tiba tiba terdapat transaksi yang tidak pernah aku setujui. tolong aku sangat kecewa mengapa hal ini bisa terjadi"
akun saya sudah 7 tahun lebih transaksik sering tapi masih belum muncul dana cicil nya tolong PERBAIKI,2.120.1,2,akun saya sudah 7 tahun lebih transaksik sering tapi masih belum muncul dana cicil nya tolong perbaiki
Sangat bagus untuk alat pembayaran dan gak rumit mantap.,2.120.1,5,sangat bagus untuk alat pembayaran dan gak rumit mantap.
sangat bagus dan terpercaya,2.119.0,5,sangat bagus dan terpercaya
tolong muncul kan dana cicil,2.120.1,3,tolong muncul kan dana cicil
sangat memuaskan untuk bertransaksi mudah dan aman,2.120.1,5,sangat memuaskan untuk bertransaksi mudah dan aman
terlalu banyak update sehingga akun saya di kunci tiba tiba,2.120.1,1,terlalu banyak update sehingga akun saya di kunci tiba tiba
percuma ada layanan cs tapi penanganan komplain lama harus nggu 18 hari itu pun ujung2nya dengan jawaban yang g jelas aplikasi sebesar ini sangan mengecewakan,2.119.0,1,percuma ada layanan cs tapi penanganan komplain lama harus nggu 18 hari itu pun ujung2nya dengan jawaban yang g jelas aplikasi sebesar ini sangan mengecewakan
good cuman gak ada dana cicil,2.119.0,5,good cuman gak ada dana cicil
sangat puas dan membantu,2.119.0,5,sangat puas dan membantu
buat transaksi apa aja memang sangat cepat....cuma satu hal...fitur dana cicil di aplikasi dana saya ga ada...sementara temen2 saya pake dana ada dana cicilnya....padahal aplikasi sama...pemakaian juga dah lebih dari 3thun...,2.119.0,4,buat transaksi apa aja memang sangat cepat....cuma satu hal...fitur dana cicil di aplikasi dana saya ga ada...sementara temen2 saya pake dana ada dana cicilnya....padahal aplikasi sama...pemakaian juga dah lebih dari 3thun...
Alhamdulillah... sangat membantu dan memudahkan,2.120.1,5,alhamdulillah... sangat membantu dan memudahkan
apk gjls kehilangan saldo kok g ada tanggung jawabnya,2.120.1,1,apk gjls kehilangan saldo kok g ada tanggung jawabnya
Dana sangat membantu aktivitas transaksi saya..,2.120.1,5,dana sangat membantu aktivitas transaksi saya..
APASIH DANA KOK JADI GAK BISA TOP UP? MAU PAYMENT DI TIKTOK SHOP JUGA JADI SUSAH BIASANYA JUGA GAK KAYA GINI BENER BENER JELEKKKK,2.120.1,2,apasih dana kok jadi gak bisa top up? mau payment di tiktok shop juga jadi susah biasanya juga gak kaya gini bener bener jelekkkk
min saya lupa ps sama no hp hilang gimana nya cara benerin nya,2.120.1,2,min saya lupa ps sama no hp hilang gimana nya cara benerin nya
Dana Selalu Pilihan No 1 Dompet Digital Indonesia 🥳,2.119.0,5,dana selalu pilihan no 1 dompet digital indonesia
"untuk transaksi aman cepat dan nyaman ,tapi terkdang tidak ada fitur yang lain",2.120.1,5,"untuk transaksi aman cepat dan nyaman ,tapi terkdang tidak ada fitur yang lain"
knapa aplikasi dana pindah hp ga bisa d buka,2.120.1,2,knapa aplikasi dana pindah hp ga bisa d buka
"Salam untuk Tim Dana... saya sudah pernah instal Dana sebelumnya,tapi mungkin karena KTP yang kabur sehingga tidak pernah menjadi Premium akhirnya, saya hapus.setelah lama terhapus, saya kemudian install lagi, tapi sudah lupa bahwa KTP saya kabur dan tidak bisa dipakai untuk upgrade ke Premium, dan tiba-tiba saya pakai menerima transfer mendadak dari keluarga, yang mana itu tidak bisa ditarik tunai atau transfer lagi. Mau dihapus tapi sayang masih ada isinya. Semoga Tim Dana bisa punya solusi.",2.120.1,4,"salam untuk tim dana... saya sudah pernah instal dana sebelumnya,tapi mungkin karena ktp yang kabur sehingga tidak pernah menjadi premium akhirnya, saya hapus.setelah lama terhapus, saya kemudian install lagi, tapi sudah lupa bahwa ktp saya kabur dan tidak bisa dipakai untuk upgrade ke premium, dan tiba tiba saya pakai menerima transfer mendadak dari keluarga, yang mana itu tidak bisa ditarik tunai atau transfer lagi. mau dihapus tapi sayang masih ada isinya. semoga tim dana bisa punya solusi."
"dana ni kenapa ya sekarang, susah banget mau ngirim, saya klik kirim e-wallet aja gak bisa bisa, pas udh bisa malah loading lama banget, gak jelas amat. buang2 waktu aja",2.120.1,2,"dana ni kenapa ya sekarang, susah banget mau ngirim, saya klik kirim e wallet aja gak bisa bisa, pas udh bisa malah loading lama banget, gak jelas amat. buang2 waktu aja"
"tolong diperbaiki dana plus agar bisa digunakan..karna sudah clear cache,restart aplikasi,update aplikasi tetap tidak bisa dibuka",2.119.0,5,"tolong diperbaiki dana plus agar bisa digunakan..karna sudah clear cache,restart aplikasi,update aplikasi tetap tidak bisa dibuka"
aplikasi ini sangat bagus dan membantu,2.119.0,5,aplikasi ini sangat bagus dan membantu
sangat membatu banget untuk transaksi jarak jauh.lebih episen.,2.120.1,5,sangat membatu banget untuk transaksi jarak jauh.lebih episen.
"jangan pake akun ini ... uang hilang tanpa melakukan transaksi apapun 700 rb , ga aman pokonya",2.119.0,1,"jangan pake akun ini ... uang hilang tanpa melakukan transaksi apapun 700 rb , ga aman pokonya"
"Saya kecewa atas keamaan di aplikasi Dana yang mengakibatkan saldo saya yang saya simpan/tabung lenyap semuanya, akun tiba2 di banned & di retas lalu saldo di ambil, sudah di jelaskan seluruh kronologi dan bukti² tapi tidak ada kejelasan dan jawaban yang memuaskan malah di suruh iklas begitu saja sama Dana hahaha ini terakhir kalinya saya pakai dana saya akan hapus permanen akun saya jadi mohon maaf saya trauma pakai Dana Semoga yang membaca pesan saya ini tidak menjadi korban selanjutnya🙏🏼.",2.120.1,1,"saya kecewa atas keamaan di aplikasi dana yang mengakibatkan saldo saya yang saya simpan tabung lenyap semuanya, akun tiba2 di banned di retas lalu saldo di ambil, sudah di jelaskan seluruh kronologi dan bukti tapi tidak ada kejelasan dan jawaban yang memuaskan malah di suruh iklas begitu saja sama dana hahaha ini terakhir kalinya saya pakai dana saya akan hapus permanen akun saya jadi mohon maaf saya trauma pakai dana semoga yang membaca pesan saya ini tidak menjadi korban selanjutnya ."
sangat membantu dan murah,2.120.1,4,sangat membantu dan murah
saya sangat snang adanya apl DANA ini karna sangat membantu saya.trimakasih apl DANA,2.119.0,5,saya sangat snang adanya apl dana ini karna sangat membantu saya.trimakasih apl dana
aplikasi yg sangat bagus dan mudah untuk di gunakan,2.121.0,5,aplikasi yg sangat bagus dan mudah untuk di gunakan
tf jadi lebih gampang,2.120.1,5,tf jadi lebih gampang
aplikasi dana cicil di dana sy GK bisa muncul bintang' 1 dulu nnti kalau udh BNR bgs ksh 5,2.120.1,2,aplikasi dana cicil di dana sy gk bisa muncul bintang 1 dulu nnti kalau udh bnr bgs ksh 5
fitur untuk Dana cicil saya belum di aktif kan dari pihak dana,2.120.1,5,fitur untuk dana cicil saya belum di aktif kan dari pihak dana
sangat mengecewakan padahal udah hampir 5th pakai apk ini,2.119.0,1,sangat mengecewakan padahal udah hampir 5th pakai apk ini
ini kenapa ya akun ku tiba tiba hilang kok gini mana saldo ku masih ada,2.120.1,4,ini kenapa ya akun ku tiba tiba hilang kok gini mana saldo ku masih ada
mudah pakek dana gak ribet mudah di mengerti,2.119.0,5,mudah pakek dana gak ribet mudah di mengerti
saya susah masuk sandi udah benar TPI di persulit,2.120.1,4,saya susah masuk sandi udah benar tpi di persulit
lebih mudah transaksi tpi syang fitur dana cicil nya masih belum keluar,2.120.1,5,lebih mudah transaksi tpi syang fitur dana cicil nya masih belum keluar
Anang banget dan muda,2.120.1,5,anang banget dan muda
dana instan belom muncul,2.120.1,5,dana instan belom muncul
"setiap ada transaksi potongan 1500 ? kalikan sebulan ada duit masuk 20kali sama dengan 30rb potongan? auto un instal, mendingan pake seabank",2.119.0,1,"setiap ada transaksi potongan 1500 ? kalikan sebulan ada duit masuk 20kali sama dengan 30rb potongan? auto un instal, mendingan pake seabank"
anjay aing menang duit,2.120.1,5,anjay aing menang duit
"sangat membantu,,bisa tranfer apapaun dg mudah",2.120.1,5,"sangat membantu,,bisa tranfer apapaun dg mudah"
sayang ingin mengunakan dana betta,2.120.1,4,sayang ingin mengunakan dana betta
buruan download aplikasi dana,2.120.1,5,buruan download aplikasi dana
"parah ga bisa login udah 2 hari, padahal jaringan lancar,nonton lancar, udah hapus cache APUS data, sampe reset pengaturan awal, memang kayaknya udah waktunya pindah sebelah , si ungu atau si go biru",2.120.1,1,"parah ga bisa login udah 2 hari, padahal jaringan lancar,nonton lancar, udah hapus cache apus data, sampe reset pengaturan awal, memang kayaknya udah waktunya pindah sebelah , si ungu atau si go biru"
cara mudah mengambil uang.,2.121.0,5,cara mudah mengambil uang.
"Hapus akun prosesnya lama, mau mindahin saldo juga dri nomer lain kudu premium dulu. ribet, uang stuck pdhal dh di topup. bad deh",2.119.0,1,"hapus akun prosesnya lama, mau mindahin saldo juga dri nomer lain kudu premium dulu. ribet, uang stuck pdhal dh di topup. bad deh"
jaringan bermasalah ga bisa login,2.120.1,1,jaringan bermasalah ga bisa login
saya kasih bintang 5. tolong fitur dana cicil saya di aktifkan. karna saya udah berapa tahun pakai dana. tapi belum ada fitur dana cicil nya,2.120.1,5,saya kasih bintang 5. tolong fitur dana cicil saya di aktifkan. karna saya udah berapa tahun pakai dana. tapi belum ada fitur dana cicil nya
"nomor hp itu dibuat menggunakan data KTP . Tapi kenapa harus pake lagi Poto KTP ? ga jelas lu, sorry",2.120.1,1,"nomor hp itu dibuat menggunakan data ktp . tapi kenapa harus pake lagi poto ktp ? ga jelas lu, sorry"
sangat bagus dan ouas,2.120.1,5,sangat bagus dan ouas
"ini kenapa ya, kok pas buka kirim ke ewallet gak bisa munyer² doang padahal sinyal penuh",2.120.1,2,"ini kenapa ya, kok pas buka kirim ke ewallet gak bisa munyer doang padahal sinyal penuh"
ingin uji coba program beta,2.119.0,5,ingin uji coba program beta
"kenapa ga bisa scan qris, bisanya dari galeri.",2.120.1,5,"kenapa ga bisa scan qris, bisanya dari galeri."
"ini udah berapa hari cok, setiap mau bayar katanya banyak orang sedang bertransaksi, lah gw juga kau bertransaksi kocak tiap mau transfer pokok harus tunggu 3 jam dulu maksudnya supaya apa so .",2.120.1,5,"ini udah berapa hari cok, setiap mau bayar katanya banyak orang sedang bertransaksi, lah gw juga kau bertransaksi kocak tiap mau transfer pokok harus tunggu 3 jam dulu maksudnya supaya apa so ."
knp ga bisa d'pakai buat kirim uang,2.119.0,2,knp ga bisa d pakai buat kirim uang
"aplikasi dana tidak aman buat orang"" hati hati sekarang aplikasi ini tidak aman",2.121.0,1,aplikasi dana tidak aman buat orang hati hati sekarang aplikasi ini tidak aman
dana instan gagal terus,2.119.0,5,dana instan gagal terus
semua urusan uang menjadi gampang selama pakai dana,2.120.1,5,semua urusan uang menjadi gampang selama pakai dana
semoga aja jadi yang terdepan,2.120.1,4,semoga aja jadi yang terdepan
mantap dana nya mudah dan cepat,2.120.1,5,mantap dana nya mudah dan cepat
np eng masuk layar utama,2.121.0,5,np eng masuk layar utama
baik walau kadang suka ngelage,2.120.1,5,baik walau kadang suka ngelage
dana saya cuman kurang yaitu gak Adah dana cicilan tolong aktif kan dana cicilan saya,2.120.1,5,dana saya cuman kurang yaitu gak adah dana cicilan tolong aktif kan dana cicilan saya
hanya ini yg bisa saya berikan,2.120.1,5,hanya ini yg bisa saya berikan
sangat bagus sekali cuma gk ada dana cicil nya,2.119.0,3,sangat bagus sekali cuma gk ada dana cicil nya
ketika akun hilang sangat susah untuk dimintai login lagi,2.119.0,1,ketika akun hilang sangat susah untuk dimintai login lagi
semuanya bagus untuk saat ini,2.120.1,5,semuanya bagus untuk saat ini
sangat membantu sekali mudah untuk transaksi ny,2.120.1,5,sangat membantu sekali mudah untuk transaksi ny
sayang sekali gk ada fitur dana cicil di hpa saya,2.120.1,5,sayang sekali gk ada fitur dana cicil di hpa saya
"udah gabisa di pake, mna duit gua masi ada",2.120.1,1,"udah gabisa di pake, mna duit gua masi ada"
dana saya di integritas diruksak,2.120.1,1,dana saya di integritas diruksak
"masih bisa sih dipake beli kuota atau token gitu tapi giliran mau di upgrade ke premium susahnya minta ampun, data data asli yang udah difoto dibilang palsu lah, trus dibilang gak sesuai sama data di dukcapil lah, tau gini gausah download dana. tapi udah terlanjur isi saldo hadeh, mending gausah di download guys. ini udah dicoba upgrade berkali kali tetep gabisa",2.120.1,1,"masih bisa sih dipake beli kuota atau token gitu tapi giliran mau di upgrade ke premium susahnya minta ampun, data data asli yang udah difoto dibilang palsu lah, trus dibilang gak sesuai sama data di dukcapil lah, tau gini gausah download dana. tapi udah terlanjur isi saldo hadeh, mending gausah di download guys. ini udah dicoba upgrade berkali kali tetep gabisa"
data tersebar dan saldo menjadi hilang,2.120.1,1,data tersebar dan saldo menjadi hilang
sering terjadi saldo tersedot,2.119.0,1,sering terjadi saldo tersedot
tolong dana cicil saya verifikasi makasi,2.119.0,5,tolong dana cicil saya verifikasi makasi
"aplikasi yg sangat bagus, dan sangat membantu dalam keseharian saya",2.120.1,5,"aplikasi yg sangat bagus, dan sangat membantu dalam keseharian saya"
Saya kirim Dana ke Bank BRI transaksi ada Kendala uangnya nga masuk tapi saldo udah kepotong nga balik lagi mohon infonya,2.120.1,2,saya kirim dana ke bank bri transaksi ada kendala uangnya nga masuk tapi saldo udah kepotong nga balik lagi mohon infonya
"cepat, mudah, aman, gampang",2.120.1,5,"cepat, mudah, aman, gampang"
saya tidak dapat masuk ke akun karena tidak bisa menerima kode otp kartu sudah tidak aktif,2.120.1,5,saya tidak dapat masuk ke akun karena tidak bisa menerima kode otp kartu sudah tidak aktif
"tolong donk cs kenapa yaa dana cicil tidak tersediaa padahal saya bayar nya ga pernah telatt ,, tolongg yaaa aktifkan lg dana cicil nya",2.120.1,4,"tolong donk cs kenapa yaa dana cicil tidak tersediaa padahal saya bayar nya ga pernah telatt ,, tolongg yaaa aktifkan lg dana cicil nya"
Pembayaran QRIS nya ga pake pin,2.119.0,2,pembayaran qris nya ga pake pin
biar makin banyk saldo,2.120.1,5,biar makin banyk saldo
bagaimana cara mendapatkan dana cicil..???!,2.120.1,3,bagaimana cara mendapatkan dana cicil..???!
Dana memang is the best,2.119.0,5,dana memang is the best
gak bisa muncul dana cicil,2.121.0,2,gak bisa muncul dana cicil
good banget nih apl,2.120.1,4,good banget nih apl
Tolong kalo masuk ulang jgn pake kode otp lagi terkecuali pin tidak ingat barusan,2.120.1,1,tolong kalo masuk ulang jgn pake kode otp lagi terkecuali pin tidak ingat barusan
sangat membantu dan praktis,2.120.1,5,sangat membantu dan praktis
gimana ga bisa masuk karna ada Kendala sistem,2.120.1,1,gimana ga bisa masuk karna ada kendala sistem
"Kenapa di akun dana saya gada fitur dana cicil nya, sedangkan diakun dana temen saya ada fitur dana cicil nya",2.120.1,2,"kenapa di akun dana saya gada fitur dana cicil nya, sedangkan diakun dana temen saya ada fitur dana cicil nya"
