content,reviewCreatedVersion,score,cleaned_content
udah 4tahunan pake dana sekarang mah sering lemot mau scan di warung warung malah gangguan dananya,2.119.0,1,udah 4tahunan pake dana sekarang mah sering lemot mau scan di warung warung malah gangguan dananya
saya kecewa di akun DANA saya tidak muncul DANA INSTAN padahal saya selalu transaksi menggunakan DANA tetapi tidak muncul DANA INSTAN,2.119.0,1,saya kecewa di akun dana saya tidak muncul dana instan padahal saya selalu transaksi menggunakan dana tetapi tidak muncul dana instan
uang saya hangus begitu saja karna salah masukin id,2.119.0,1,uang saya hangus begitu saja karna salah masukin id
ko GK bisa di buka,2.119.0,1,ko gk bisa di buka
"aplikasi ini emang lambat kah responnya?, top up ke dana bisa tapi saldo tidak bisa di gunakan sama sekali, akun di suruh upgrade ke premium, tapi ktp sudah pernah di pakai di akun sebelumnya, tapi tidak bisa melakukan perpindahan akun ga tau kenapa, jadii ini solusinya apa woiii admin dana aku butuh uang, aku lagi ngerantau di kota orang aku mau pakai uang ku,pelayanan lama, respon lama, minta bantuan malah yg layaninnya bot",2.119.0,1,"aplikasi ini emang lambat kah responnya?, top up ke dana bisa tapi saldo tidak bisa di gunakan sama sekali, akun di suruh upgrade ke premium, tapi ktp sudah pernah di pakai di akun sebelumnya, tapi tidak bisa melakukan perpindahan akun ga tau kenapa, jadii ini solusinya apa woiii admin dana aku butuh uang, aku lagi ngerantau di kota orang aku mau pakai uang ku,pelayanan lama, respon lama, minta bantuan malah yg layaninnya bot"
"saya melakukan top up brizzi di aplikasi ini tapi saldo brizzi tidak bertambah dan saldo dana berkurang. sudah hampir 1 bulan semenjak laporan saya buat tidak ada tanggapan, saya coba follow up malah disuruh hubungi brizzi. Aplikasi harus berhenti menggunakan cs digital/AI. dia tidak bisa menggunakan bahasa kita dan hanya menjawab dengan template. sampai detik ini saya minta pertanggung jawaban dari pihak dana!",2.119.0,1,"saya melakukan top up brizzi di aplikasi ini tapi saldo brizzi tidak bertambah dan saldo dana berkurang. sudah hampir 1 bulan semenjak laporan saya buat tidak ada tanggapan, saya coba follow up malah disuruh hubungi brizzi. aplikasi harus berhenti menggunakan cs digital ai. dia tidak bisa menggunakan bahasa kita dan hanya menjawab dengan template. sampai detik ini saya minta pertanggung jawaban dari pihak dana!"
"tidak aman, tidak ada konfirmasi untuk pembayaran minimal konfirmasi untuk pembayaran apapun dengan menggunakan pin",2.119.0,1,"tidak aman, tidak ada konfirmasi untuk pembayaran minimal konfirmasi untuk pembayaran apapun dengan menggunakan pin"
dana cicil ngak ada ada dan ngak bisa di gunakan,2.119.0,1,dana cicil ngak ada ada dan ngak bisa di gunakan
dana cicil ga keluar udah 10thn,2.119.0,1,dana cicil ga keluar udah 10thn
"ga bisa login padahal habis top up, jadi gabisa bayar paylater kita yg kena denda, sering eror.",2.119.0,1,"ga bisa login padahal habis top up, jadi gabisa bayar paylater kita yg kena denda, sering eror."
saya melakukan beli paket data saldo udah berkurang tapi paket data tidak masuk,2.119.0,1,saya melakukan beli paket data saldo udah berkurang tapi paket data tidak masuk
"aplikasi dana mulai tidak sportif,, akun saya di beku kan setelah uang transferan masuk.. padahal saya lagi sangat membutuhkan dana tersebut.. dana sangat mengecewakan.. akibat ikut arahan kalian saldo saya hilang.. stlah sya cek, ternyata no pengguna yg menerima adalah PT kalian.. kejam kalian,, kalian tau kalo uang itu uang hak anak yatim yg di titip kan ke akun dana saya.. kepada rekan rekan sekalian aplikasi ini telah banyak menipu,, saya baru saja mengalami, saldo pindah ke akun PT dana",2.119.0,1,"aplikasi dana mulai tidak sportif,, akun saya di beku kan setelah uang transferan masuk.. padahal saya lagi sangat membutuhkan dana tersebut.. dana sangat mengecewakan.. akibat ikut arahan kalian saldo saya hilang.. stlah sya cek, ternyata no pengguna yg menerima adalah pt kalian.. kejam kalian,, kalian tau kalo uang itu uang hak anak yatim yg di titip kan ke akun dana saya.. kepada rekan rekan sekalian aplikasi ini telah banyak menipu,, saya baru saja mengalami, saldo pindah ke akun pt dana"
aplikasi dana ribett bangett,2.119.0,1,aplikasi dana ribett bangett
"uang bisa terpotong otomatis, entah potongannya apa.",2.119.0,1,"uang bisa terpotong otomatis, entah potongannya apa."
aplikasi yang sangat sangat tidak berguna buat top up game dengan nominal ribuah aja tidak bisa.error terus menerus......,2.119.0,1,aplikasi yang sangat sangat tidak berguna buat top up game dengan nominal ribuah aja tidak bisa.error terus menerus......
min bagaimana cara login ke aplikasi Dana sedangkan no hp sama email yg lama sudah tidak aktif sudah mengajukan aduan keberbagai sumber tetap saja tidak ada solusi diAkun Dana masih ada saldo lumayan mohon bantuannya,2.119.0,1,min bagaimana cara login ke aplikasi dana sedangkan no hp sama email yg lama sudah tidak aktif sudah mengajukan aduan keberbagai sumber tetap saja tidak ada solusi diakun dana masih ada saldo lumayan mohon bantuannya
"HALO ADMIN di sini saya mau menyampaikan bahwa ada oknum yang bisa bobol akun DANA dan bisa melakukan transaksi,, padahal suda ada pasword dan verifikasi,, teman saya suda kehilangan sejumlah uang, di mohon untuk lebih di tingkat kan lagi untuk keamanan nya TRIMAKASIH",2.119.0,3,"halo admin di sini saya mau menyampaikan bahwa ada oknum yang bisa bobol akun dana dan bisa melakukan transaksi,, padahal suda ada pasword dan verifikasi,, teman saya suda kehilangan sejumlah uang, di mohon untuk lebih di tingkat kan lagi untuk keamanan nya trimakasih"
"gajelas nih lama² apk nya, masa eror seharian, mana cuma dana saya doang lagi, temen² semua nya lanacar bisa",2.119.0,1,"gajelas nih lama apk nya, masa eror seharian, mana cuma dana saya doang lagi, temen semua nya lanacar bisa"
males nga bisa pundah akun terus,2.119.0,2,males nga bisa pundah akun terus
"Pembatalan Isi Saldo di indomaret ngga bisa padahal udah saya batalin, jujur agak kecewa, tolong perbaikilah",2.119.0,2,"pembatalan isi saldo di indomaret ngga bisa padahal udah saya batalin, jujur agak kecewa, tolong perbaikilah"
aplikasi jelek tahun 2026 Udah ada duit 41rb pas mau beli barang 40rb malah transaksi gagal bagusan gopay balikin duit gua,2.119.0,1,aplikasi jelek tahun 2026 udah ada duit 41rb pas mau beli barang 40rb malah transaksi gagal bagusan gopay balikin duit gua
apa dana masih aman uang saya ditarik oleh tiktok rechard sudah 2 kali masa tidak ada solusi dari pihak dana,2.119.0,1,apa dana masih aman uang saya ditarik oleh tiktok rechard sudah 2 kali masa tidak ada solusi dari pihak dana
"aplikasi gak jelas. saldo saya masih ada tapi gak bisa diisi buat beli kuota, gak bisa dipake transfer, gak bisa dikirim ke E-walet. pusat bantuan juga gak bisa dibuka. KAYAK MANA INI HEEEIIIII !!!!!",2.119.0,1,"aplikasi gak jelas. saldo saya masih ada tapi gak bisa diisi buat beli kuota, gak bisa dipake transfer, gak bisa dikirim ke e walet. pusat bantuan juga gak bisa dibuka. kayak mana ini heeeiiiii !!!!!"
"dana gblk ,tiba2 bayar Roblox ga ada konfirmasi apa2 ,tau2 ilang aja duit",2.119.0,1,"dana gblk ,tiba2 bayar roblox ga ada konfirmasi apa2 ,tau2 ilang aja duit"
"aplikasinya ngebug, bayar cicilan gak bisa, error terus",2.119.0,1,"aplikasinya ngebug, bayar cicilan gak bisa, error terus"
apa'an duit saya di dana tidak bisa di ambill kejebak di dalam apk itu bilangnya gaperlu ktp tapi pas saya isi dana butuh ktp buat ngambilnya gabener ni apk saya kasi bintang 1 mampuss mamam tu,2.119.0,1,apa an duit saya di dana tidak bisa di ambill kejebak di dalam apk itu bilangnya gaperlu ktp tapi pas saya isi dana butuh ktp buat ngambilnya gabener ni apk saya kasi bintang 1 mampuss mamam tu
mau kirim shopepay ngk bisa mulu pdhl dh terverifikasi,2.119.0,3,mau kirim shopepay ngk bisa mulu pdhl dh terverifikasi
udah upgrade tapi saat mau tf gak bisa minta up terus. ngacooo,2.119.0,1,udah upgrade tapi saat mau tf gak bisa minta up terus. ngacooo
cuma punya dana cicil juga ga bisa di gunakan...buat ap di Adain dana,2.119.0,1,cuma punya dana cicil juga ga bisa di gunakan...buat ap di adain dana
"aplikasi ngeselin, tanya baik2 malah dibikin pusing Saba robotnya. minta cs juga gak ada muter2 g2 aj terus jawabannya",2.119.0,1,"aplikasi ngeselin, tanya baik2 malah dibikin pusing saba robotnya. minta cs juga gak ada muter2 g2 aj terus jawabannya"
dana gak aman uang bisa dicuri,2.119.0,1,dana gak aman uang bisa dicuri
fitur emas stuck di loading screen putih,2.119.0,3,fitur emas stuck di loading screen putih
saya sangat kecewa karna saya udh nunggu 30 hari belom ada dana cicil,2.119.0,1,saya sangat kecewa karna saya udh nunggu 30 hari belom ada dana cicil
kenapa sudah di Download tapi pas masukin nomor kok gk bisa terus?? Aneh,2.119.0,2,kenapa sudah di download tapi pas masukin nomor kok gk bisa terus?? aneh
gue wede di permainan slot dari admin nya sudah terkirim tapi ke akun dana saya ga masuk kok bisa gitu tolong walawpun receh itu lumaya dan sangat berarti bagi saya,2.119.0,1,gue wede di permainan slot dari admin nya sudah terkirim tapi ke akun dana saya ga masuk kok bisa gitu tolong walawpun receh itu lumaya dan sangat berarti bagi saya
"Saya sudah meng-upgrade ke premium tetapi tidak bisa membuat qris, katanya harus meng-upgrade padahal sudah, bermasalah!.",2.119.0,1,"saya sudah meng upgrade ke premium tetapi tidak bisa membuat qris, katanya harus meng upgrade padahal sudah, bermasalah!."
ribet mau buat jualan terima pembayaran harus upgrade premium .. giliran premium harus pemindahan akun lama ... giliran pemindahan gagal terus harus ini itu ngga ada yang bener ... susah setel klik tanggal lahir dari sekarang sampai 80 an harus manual klik satu persatu dan itu juga masih gagal ... gilaak,2.119.0,1,ribet mau buat jualan terima pembayaran harus upgrade premium .. giliran premium harus pemindahan akun lama ... giliran pemindahan gagal terus harus ini itu ngga ada yang bener ... susah setel klik tanggal lahir dari sekarang sampai 80 an harus manual klik satu persatu dan itu juga masih gagal ... gilaak
Dana cicil tidak bisa digunakan Aneh,2.119.0,1,dana cicil tidak bisa digunakan aneh
"ga jelas, pemindahan akun gagal trus hubungi cs diya pertanyaan diulang mulu, mau kirim data sama video selfi sambil mengedipkan mata pertanyaanya diulang mulu disuruh nunggu lagi dengan catatan (Kami melihat bahwa kamu tidak aktif beberapa waktu. Apakah kamu ingin terhubung dengan Live Agent kami lagi?) padahal saya nunggu udah 2 kali disitu, eh pertanyaanya diulang lagi dari jam 10.47 sampai 11.02",2.119.0,1,"ga jelas, pemindahan akun gagal trus hubungi cs diya pertanyaan diulang mulu, mau kirim data sama video selfi sambil mengedipkan mata pertanyaanya diulang mulu disuruh nunggu lagi dengan catatan kami melihat bahwa kamu tidak aktif beberapa waktu. apakah kamu ingin terhubung dengan live agent kami lagi? padahal saya nunggu udah 2 kali disitu, eh pertanyaanya diulang lagi dari jam 10.47 sampai 11.02"
aplikasi ny bagus cuman pas mau top up game dana ny error jumlah melebihi batas transaksi,2.119.0,3,aplikasi ny bagus cuman pas mau top up game dana ny error jumlah melebihi batas transaksi
kenapa akun dana saya tidak muncul dana cicil nya,2.119.0,1,kenapa akun dana saya tidak muncul dana cicil nya
knpa ga bisa di pakai,2.119.0,1,knpa ga bisa di pakai
buat TF ke bank BNI gak bisa,2.119.0,3,buat tf ke bank bni gak bisa
"Kenapa sih dana akhir akhir ini, eror terus, aku mau bayar ga bisa, mau nge scan ga bisa. gimana coba kalo misalkan aku lupa bawa cash, untung ga lupa",2.119.0,2,"kenapa sih dana akhir akhir ini, eror terus, aku mau bayar ga bisa, mau nge scan ga bisa. gimana coba kalo misalkan aku lupa bawa cash, untung ga lupa"
versi terbaru dana cicil tak bisa digunakan.. dan juga sering keluar sendiri..,2.119.0,1,versi terbaru dana cicil tak bisa digunakan.. dan juga sering keluar sendiri..
Saldo dari dana bisnis gabisa ditarik gimana ini dana,2.119.0,2,saldo dari dana bisnis gabisa ditarik gimana ini dana
Aplikasi nya setelah update kok sering force closed min?? MOHON DI ANTISIPASI!!!,2.119.0,1,aplikasi nya setelah update kok sering force closed min?? mohon di antisipasi!!!
"Kenapa danaku tiba2 hilang, ada transisi 2 kali ke Maxtohub? Kenapa saat aku minta refund ke Diana malah katanya tak bisa? Aku tak pernah menautkan akun dana ke Maxtohub. lagian Maxtohub itu apa? aku bahkan tak tau. tolong bantuannya",2.119.0,1,"kenapa danaku tiba2 hilang, ada transisi 2 kali ke maxtohub? kenapa saat aku minta refund ke diana malah katanya tak bisa? aku tak pernah menautkan akun dana ke maxtohub. lagian maxtohub itu apa? aku bahkan tak tau. tolong bantuannya"
kenapa dana instan tidak bisa ditarik yah kan udah lunas?,2.119.0,2,kenapa dana instan tidak bisa ditarik yah kan udah lunas?
kenapa ya dana instan tidak muncul,2.119.0,3,kenapa ya dana instan tidak muncul
sudah 5 hari selalu gagal transfer udh tlpn ke castemer servis nya masih belum ada tindakan,2.119.0,1,sudah 5 hari selalu gagal transfer udh tlpn ke castemer servis nya masih belum ada tindakan
banyak bug kalau mau daftar ke premium,2.119.0,1,banyak bug kalau mau daftar ke premium
oi min ini uang saya ilang 100rb gabisa masuk,2.119.0,1,oi min ini uang saya ilang 100rb gabisa masuk
cara aktifkan dana cilik min,2.119.0,3,cara aktifkan dana cilik min
tolong fitur dana cicil saya tidak ada padahal dana premium sudah aktif,2.119.0,1,tolong fitur dana cicil saya tidak ada padahal dana premium sudah aktif
kenapa akun sYa tidak bisa masuk.nomor aku saya sudah tidak aktif atau hangus.cara nya bagaimana saya bisa menggunakan dana,2.119.0,2,kenapa akun sya tidak bisa masuk.nomor aku saya sudah tidak aktif atau hangus.cara nya bagaimana saya bisa menggunakan dana
"Sementara aplikasi nya masih banyak yang perlu di kembangkan agar tidak terjadi lagi masalah yang sering muncul bagi pengguna, untuk layanan telfon terlalu lama dan boros pulsa, saran saya bagi pengguna yang punya masalah langsung daja hubungi dm instagram official dana juga bisa di komentar postingan adminnya siap mengawal masalah step by step, namun tetap hati2 dengan akun akun palsu yang mengatas namakan akun official dana",2.119.0,3,"sementara aplikasi nya masih banyak yang perlu di kembangkan agar tidak terjadi lagi masalah yang sering muncul bagi pengguna, untuk layanan telfon terlalu lama dan boros pulsa, saran saya bagi pengguna yang punya masalah langsung daja hubungi dm instagram official dana juga bisa di komentar postingan adminnya siap mengawal masalah step by step, namun tetap hati2 dengan akun akun palsu yang mengatas namakan akun official dana"
limit dana cicil ada tApi tidak bisa di gunakan. kok gitu,2.119.0,1,limit dana cicil ada tapi tidak bisa di gunakan. kok gitu
Sayang nya punya saya ngga punya dana cicil,2.119.0,2,sayang nya punya saya ngga punya dana cicil
"kurang memuaskan, dana cicil jadi tidak tersedia",2.119.0,2,"kurang memuaskan, dana cicil jadi tidak tersedia"
"pitur dana cicil saya tidak, bisa di gunakan, padahal limit tersedia",2.119.0,2,"pitur dana cicil saya tidak, bisa di gunakan, padahal limit tersedia"
dana cicil tidak bisa di gunakan ribet,2.119.0,3,dana cicil tidak bisa di gunakan ribet
semoga tetap lancar dan mudah pemakainnya,2.119.0,3,semoga tetap lancar dan mudah pemakainnya
dana cicil saya gak ada,2.119.0,3,dana cicil saya gak ada
"aplikasi tidak aman yaitu dana,saldo hilang tanpa minta pin, pemberitahuan di google uang keluar untuk mobile legend,,,padahal tidak punya aplikasi game mobile legend...duit hilang begitu saja ...!!! emang aplikasi MALING",2.119.0,1,"aplikasi tidak aman yaitu dana,saldo hilang tanpa minta pin, pemberitahuan di google uang keluar untuk mobile legend,,,padahal tidak punya aplikasi game mobile legend...duit hilang begitu saja ...!!! emang aplikasi maling"
"UNINSTALL AJA GUYS APLIKASI INI, MUDAH BANGET DI BOBOL, DUIT 400K ILANG GITU AJA DENGAN SEKEJAP, PENGAMANAN UDAH DI SETTING TETEP AJA MUDAH DI BOBOL ! APLIKASI BUSUK.",2.119.0,1,"uninstall aja guys aplikasi ini, mudah banget di bobol, duit 400k ilang gitu aja dengan sekejap, pengamanan udah di setting tetep aja mudah di bobol ! aplikasi busuk."
saya gak bisa masuk ke dana bantu saya,2.119.0,2,saya gak bisa masuk ke dana bantu saya
punya saya sering transaksi top up tapi gak ad dana cicil nya jadi pas kepepet duit gak bisa minjam punya yang lain pada ad semua dana cicil nya gimn ini min buruk sekali apk dana,2.119.0,1,punya saya sering transaksi top up tapi gak ad dana cicil nya jadi pas kepepet duit gak bisa minjam punya yang lain pada ad semua dana cicil nya gimn ini min buruk sekali apk dana
"kenapa ya Sekarang apk dana slalu koneksi Internetmu terputus nih ,, jdi gak bisa TF atau tarik tunai",2.119.0,2,"kenapa ya sekarang apk dana slalu koneksi internetmu terputus nih ,, jdi gak bisa tf atau tarik tunai"
"buruk banget,dana cicil nya udh di kasih aktif kan,dan udh dpt limit,malah tidak bisa di gunakan,alasannya terjadi kesalahan,klo emang ga niat ngasih,minimal jgn di kasih limit lah.limit cuma 100k juga,orang udh bertransaksi puluhan juta di aplikasi ini..🤣🤣",2.119.0,1,"buruk banget,dana cicil nya udh di kasih aktif kan,dan udh dpt limit,malah tidak bisa di gunakan,alasannya terjadi kesalahan,klo emang ga niat ngasih,minimal jgn di kasih limit lah.limit cuma 100k juga,orang udh bertransaksi puluhan juta di aplikasi ini.."
kecewa banget dana cicilnya gagal terus dan gk bisa di gunain,2.119.0,1,kecewa banget dana cicilnya gagal terus dan gk bisa di gunain
dana cicil tidak bisa d pakai,2.119.0,1,dana cicil tidak bisa d pakai
payah dana cicil tidak bisa di gunakan padahal limit nya ada tapi ga bisa di pake,2.119.0,1,payah dana cicil tidak bisa di gunakan padahal limit nya ada tapi ga bisa di pake
keluhan tidak ada solusi tidak ada pertanggungjawaban,2.119.0,1,keluhan tidak ada solusi tidak ada pertanggungjawaban
bikin event yang bener tolol,2.119.0,1,bikin event yang bener tolol
masa uang saya ke transfer Otomatis dana tidak mau membantu merefund,2.119.0,1,masa uang saya ke transfer otomatis dana tidak mau membantu merefund
"saldo Danaku Hilang 385000 ada yg meretas akun ku betapa mudahnya aplikasi ini di bobol .. bila saldo Danaku kembali , akan ku kasih bintang 5",2.119.0,1,"saldo danaku hilang 385000 ada yg meretas akun ku betapa mudahnya aplikasi ini di bobol .. bila saldo danaku kembali , akan ku kasih bintang 5"
kenapa akun dana saya gak bisa masuk,2.119.0,1,kenapa akun dana saya gak bisa masuk
saya cari dana instan,2.119.0,3,saya cari dana instan
"udah tau nomer sudah tidak aktif hilang . minta otp terus , dana nya belum premium , susah banget buat cari solusi . sampah .",2.119.0,1,"udah tau nomer sudah tidak aktif hilang . minta otp terus , dana nya belum premium , susah banget buat cari solusi . sampah ."
saya kasih bintang dulu kalo akun saya udah bisa baru saya kasih reting bagus kecewa banget tiba tiba akun di tanggukan padahal baru top up doank ane banget apk dana,2.119.0,1,saya kasih bintang dulu kalo akun saya udah bisa baru saya kasih reting bagus kecewa banget tiba tiba akun di tanggukan padahal baru top up doank ane banget apk dana
Saldo menghilang !!! aplikasi bobrok !!,2.119.0,1,saldo menghilang !!! aplikasi bobrok !!
penipuan... saldo tidak bisa ditarik.. dgn alasan upgrade,2.119.0,1,penipuan... saldo tidak bisa ditarik.. dgn alasan upgrade
dana sangat lh bagus,2.119.0,1,dana sangat lh bagus
"Warning!!! bagi siapapun please jangan simpan uang di Dana, sekalian jangan diinstall aplikasi ini. banyak pencurinya di aplikasi ini. Uang aku tiba2 hilang ada yg make buat beli pulsa. Nama penjualnya Beny wahyu pulsa jaya. intinya ga aman aplikasi ini. ga ada gunanya pake face id, finger print ato password/PIN.",2.119.0,1,"warning!!! bagi siapapun please jangan simpan uang di dana, sekalian jangan diinstall aplikasi ini. banyak pencurinya di aplikasi ini. uang aku tiba2 hilang ada yg make buat beli pulsa. nama penjualnya beny wahyu pulsa jaya. intinya ga aman aplikasi ini. ga ada gunanya pake face id, finger print ato password pin."
kenapa d aplikasi saya tidak ada dana cicil? padhal saya pengguna aktif dan hampir setiap hari transaksi pake dana. saya merasa kewa karna tidak d kasih dana cicil d aplikasi saya. bisa2 saya pindah aplikasi,2.119.0,1,kenapa d aplikasi saya tidak ada dana cicil? padhal saya pengguna aktif dan hampir setiap hari transaksi pake dana. saya merasa kewa karna tidak d kasih dana cicil d aplikasi saya. bisa2 saya pindah aplikasi
"saya transaksi sampai 3 juta 4 juta smpai 5 juta perbulan tapi limit pinjaman tidak ada,,orang yg tjarang transaksi malah dapet limit,,kan aneh",2.119.0,1,"saya transaksi sampai 3 juta 4 juta smpai 5 juta perbulan tapi limit pinjaman tidak ada,,orang yg tjarang transaksi malah dapet limit,,kan aneh"
mantap apl ini sangat berguna... tapi untuk skrg saya malah kecewa dengan apl dana... kok dana cicil saya tidak bisa digunakan lagi... padahal SDH ngk ada tunggakan... memding cabut aja Deah apl dana cicilnya,2.119.0,2,mantap apl ini sangat berguna... tapi untuk skrg saya malah kecewa dengan apl dana... kok dana cicil saya tidak bisa digunakan lagi... padahal sdh ngk ada tunggakan... memding cabut aja deah apl dana cicilnya
"baby ini aplikasi,,,saya ke jeobolan uang 1 jta ,,gk ada tangguung jawab nya,,masa bsa kejol gtoh ajah tiba2 hilang saldo saya,ada yang transakai tpi bukan saya,udh bikin laporan malah muter2,,",2.119.0,1,"baby ini aplikasi,,,saya ke jeobolan uang 1 jta ,,gk ada tangguung jawab nya,,masa bsa kejol gtoh ajah tiba2 hilang saldo saya,ada yang transakai tpi bukan saya,udh bikin laporan malah muter2,,"
s&k berubah-ubah tidak jelas,2.119.0,1,s k berubah ubah tidak jelas
"kenapa pada saat login diminta kode otp sih,padahal kan sudah verifikasi wajah,biasnya juga langsung masuk,mana nomor hp nya sudah tidak aktif",2.119.0,1,"kenapa pada saat login diminta kode otp sih,padahal kan sudah verifikasi wajah,biasnya juga langsung masuk,mana nomor hp nya sudah tidak aktif"
"udah upraged tapi fitur dana instan nya gak ada, udah gitu gw mau gabung versi beta nya katanya udah penuh. padahal selama ini gue paling rajin transaksi lewat dana, menyedihkan sekali menaruh kepercayaan kpd apk ini mknya sy kasih bintang 1. semoga bisa diperbaiki...",2.119.0,1,"udah upraged tapi fitur dana instan nya gak ada, udah gitu gw mau gabung versi beta nya katanya udah penuh. padahal selama ini gue paling rajin transaksi lewat dana, menyedihkan sekali menaruh kepercayaan kpd apk ini mknya sy kasih bintang 1. semoga bisa diperbaiki..."
lagii dan lagi dana instant tidak dapat digunakan..dibayar lunas mlah tidak dapat digunakan..mkin hari makin gag jelas dana,2.119.0,1,lagii dan lagi dana instant tidak dapat digunakan..dibayar lunas mlah tidak dapat digunakan..mkin hari makin gag jelas dana
knp dana cicil saya GK bisa aktifff,2.119.0,1,knp dana cicil saya gk bisa aktifff
ga bisa di buka.. dana tlah berhenti terus,2.119.0,2,ga bisa di buka.. dana tlah berhenti terus
kenapa ya kalo mau daftar ke akun dana lemot terus dan pas mau lanjut,2.119.0,3,kenapa ya kalo mau daftar ke akun dana lemot terus dan pas mau lanjut
kenapa setelah jatuh tempo dana instan dan dana cicil tidak bisa di gunakan lagi padahal sudah saya lunasi,2.119.0,2,kenapa setelah jatuh tempo dana instan dan dana cicil tidak bisa di gunakan lagi padahal sudah saya lunasi
"saya kasih 3 dulu soalnya udah 5,tahun saya mengunakan dana tapi belum ada akun dana cicil nya nanti di tambah lagi kalau udah ada akun dana cicil",2.119.0,3,"saya kasih 3 dulu soalnya udah 5,tahun saya mengunakan dana tapi belum ada akun dana cicil nya nanti di tambah lagi kalau udah ada akun dana cicil"
entah knpa mangkin kesini mangkin aneh,2.119.0,1,entah knpa mangkin kesini mangkin aneh
"Miris, uang mlh ilang padahal di nomor saya cuma ad saya aja, kok mlh bisa ad transaksi misterius yang langsung terbayar tnpa sepengetahuan saya, kalau memang ad fitur pembayaran layanan secara OTOMATIS mending kasih persetujuan dlu Ama pemilik nomor kalau gk mau matiin aja layanannya sama sistemnya biar uang tetap AMAN, emg bener bener dah lagian tuh transaksi saya juga engga butuh layanannya. Besar kecil nominal tetap berguna, ni aplikasi mau nyimpen atau nyuri uang dah? Hope this help... 😒😒",2.119.0,1,"miris, uang mlh ilang padahal di nomor saya cuma ad saya aja, kok mlh bisa ad transaksi misterius yang langsung terbayar tnpa sepengetahuan saya, kalau memang ad fitur pembayaran layanan secara otomatis mending kasih persetujuan dlu ama pemilik nomor kalau gk mau matiin aja layanannya sama sistemnya biar uang tetap aman, emg bener bener dah lagian tuh transaksi saya juga engga butuh layanannya. besar kecil nominal tetap berguna, ni aplikasi mau nyimpen atau nyuri uang dah? hope this help..."
Dana paylater di akun saya tidak ada.,2.119.0,1,dana paylater di akun saya tidak ada.
apasi apk gj masa uangnya ga keterima diorang yang kita transfer rrugi gua and nyesel bgt,2.119.0,1,apasi apk gj masa uangnya ga keterima diorang yang kita transfer rrugi gua and nyesel bgt
"aplikasi buruk, aplikasi suka maling dana, beberapa kali transaksi selalu saja buruk, transaksi berhasil tapi saldo tidak masuk, ko bisa ya..kemana dana nya tu..masa transaksi ket berhasil tapi saldo tidak masuk..aneh..saran saya buat teman2 di unistal ajah aplikasi ini karna suka sangat buruk... bbrpa kali saya topup atau transfer pake dana selalu ajah ga masuk tapi saldo berkurang dan transaksi sukses... itu uang masuk ke mana ya...dasar aplikasi maling dana orang",2.119.0,1,"aplikasi buruk, aplikasi suka maling dana, beberapa kali transaksi selalu saja buruk, transaksi berhasil tapi saldo tidak masuk, ko bisa ya..kemana dana nya tu..masa transaksi ket berhasil tapi saldo tidak masuk..aneh..saran saya buat teman2 di unistal ajah aplikasi ini karna suka sangat buruk... bbrpa kali saya topup atau transfer pake dana selalu ajah ga masuk tapi saldo berkurang dan transaksi sukses... itu uang masuk ke mana ya...dasar aplikasi maling dana orang"
sering transaksi tapi gak ada dana cicilnya,2.119.0,3,sering transaksi tapi gak ada dana cicilnya
"APLIKASI JELEK BGT GAUSAH DI DONLOT, MASA TRANSAKSI GAGAL YANG DI BALIKIN CUMA SETENGAH, mana dikit dikit eror iwhh.",2.119.0,1,"aplikasi jelek bgt gausah di donlot, masa transaksi gagal yang di balikin cuma setengah, mana dikit dikit eror iwhh."
"makin lama makin gila,mau masuk aja banyak drama suruh bolak balik masukin pin ala verifikasi wajah tapi tetep GK BISA MASUK!",2.119.0,1,"makin lama makin gila,mau masuk aja banyak drama suruh bolak balik masukin pin ala verifikasi wajah tapi tetep gk bisa masuk!"
dana saya hilang trus saya tidak merasa transfer dana saya ke manapun bagaimana ini setiap Minggu dana saya pasti berkurang,2.119.0,1,dana saya hilang trus saya tidak merasa transfer dana saya ke manapun bagaimana ini setiap minggu dana saya pasti berkurang
aplikasi asal bayar tanpa memberitahu,2.119.0,1,aplikasi asal bayar tanpa memberitahu
mau transfer ko susah skli...harus upgrade segala lagi,2.119.0,3,mau transfer ko susah skli...harus upgrade segala lagi
"masuk ke akunnya susah banget ya ribet banget, pas masukin pin nya tapi pin salah gimana sih. pas verifikasi wajah juga gabisa haduehh tolongin dong",2.119.0,2,"masuk ke akunnya susah banget ya ribet banget, pas masukin pin nya tapi pin salah gimana sih. pas verifikasi wajah juga gabisa haduehh tolongin dong"
"saya sudah lama pakai aplikasi dana sudah pernah limat , tapi akun dana saya tidak ada fitur dana cicil ,😡",2.119.0,2,"saya sudah lama pakai aplikasi dana sudah pernah limat , tapi akun dana saya tidak ada fitur dana cicil ,"
"..saya telah kehilangan uang 3,5 karna aplikasi ini",2.119.0,1,"..saya telah kehilangan uang 3,5 karna aplikasi ini"
"aku kesel sama aplikasi dana udah 2 tahun masih di bekukan,udab tlpon ke pihak dana nya udah ngirim pesan lemat email tetap z mash di bekukan mana ada duit di dana😭",2.119.0,1,"aku kesel sama aplikasi dana udah 2 tahun masih di bekukan,udab tlpon ke pihak dana nya udah ngirim pesan lemat email tetap z mash di bekukan mana ada duit di dana"
